,Date,Dow Jones
2836,2008-09-03,11532.8799
2837,2008-09-02,11516.9199
2838,2008-08-29,11543.9600
2839,2008-08-28,11715.1797
2840,2008-08-27,11502.5098
2841,2008-08-26,11412.8701
2842,2008-08-25,11386.2500
2843,2008-08-22,11628.0596
2844,2008-08-21,11430.2100
2845,2008-08-20,11417.4297
2846,2008-08-19,11348.5498
2847,2008-08-18,11479.3896
2848,2008-08-15,11659.9004
2849,2008-08-14,11615.9297
2850,2008-08-13,11532.9600
2851,2008-08-12,11642.4697
2852,2008-08-11,11782.3496
2853,2008-08-08,11734.3203
2854,2008-08-07,11431.4297
2855,2008-08-06,11656.0703
2856,2008-08-05,11615.7695
2857,2008-08-04,11284.1504
2858,2008-08-01,11326.3203
2859,2008-07-31,11378.0195
2860,2008-07-30,11583.6904
2861,2008-07-29,11397.5596
2862,2008-07-28,11131.0801
2863,2008-07-25,11370.6904
2864,2008-07-24,11349.2803
2865,2008-07-23,11632.3799
2866,2008-07-22,11602.5000
2867,2008-07-21,11467.3398
2868,2008-07-18,11496.5703
2869,2008-07-17,11446.6602
2870,2008-07-16,11239.2803
2871,2008-07-15,10962.5400
2872,2008-07-14,11055.1904
2873,2008-07-11,11100.5400
2874,2008-07-10,11229.0195
2875,2008-07-09,11147.4404
2876,2008-07-08,11384.2100
2877,2008-07-07,11231.9600
2878,2008-07-03,11288.5400
2879,2008-07-02,11215.5098
2880,2008-07-01,11382.2598
2881,2008-06-30,11350.0098
2882,2008-06-27,11346.5098
2883,2008-06-26,11453.4199
2884,2008-06-25,11811.8301
2885,2008-06-24,11807.4297
2886,2008-06-23,11842.3604
2887,2008-06-20,11842.6904
2888,2008-06-19,12063.0898
2889,2008-06-18,12029.0596
2890,2008-06-17,12160.2998
2891,2008-06-16,12269.0801
2892,2008-06-13,12307.3496
2893,2008-06-12,12141.5801
2894,2008-06-11,12083.7695
2895,2008-06-10,12289.7598
2896,2008-06-09,12280.3203
2897,2008-06-06,12209.8096
2898,2008-06-05,12604.4502
2899,2008-06-04,12390.4805
2900,2008-06-03,12402.8496
2901,2008-06-02,12503.8203
2902,2008-05-30,12638.3203
2903,2008-05-29,12646.2197
2904,2008-05-28,12594.0303
2905,2008-05-27,12548.3496
2906,2008-05-23,12479.6299
2907,2008-05-22,12625.6201
2908,2008-05-21,12601.1904
2909,2008-05-20,12828.6797
2910,2008-05-19,13028.1602
2911,2008-05-16,12986.7998
2912,2008-05-15,12992.6602
2913,2008-05-14,12898.3799
2914,2008-05-13,12832.1797
2915,2008-05-12,12876.3096
2916,2008-05-09,12745.8799
2917,2008-05-08,12866.7803
2918,2008-05-07,12814.3496
2919,2008-05-06,13020.8301
2920,2008-05-05,12969.5400
2921,2008-05-02,13058.2002
2922,2008-05-01,13010.0000
2923,2008-04-30,12820.1299
2924,2008-04-29,12831.9404
2925,2008-04-28,12871.7500
2926,2008-04-25,12891.8604
2927,2008-04-24,12848.9502
2928,2008-04-23,12763.2197
2929,2008-04-22,12720.2305
2930,2008-04-21,12825.0195
2931,2008-04-18,12849.3604
2932,2008-04-17,12620.4902
2933,2008-04-16,12619.2695
2934,2008-04-15,12362.4697
2935,2008-04-14,12302.0596
2936,2008-04-11,12325.4199
2937,2008-04-10,12581.9805
2938,2008-04-09,12527.2598
2939,2008-04-08,12576.4404
2940,2008-04-07,12612.4297
2941,2008-04-04,12609.4199
2942,2008-04-03,12626.0303
2943,2008-04-02,12608.9199
2944,2008-04-01,12654.3604
2945,2008-03-31,12262.8896
2946,2008-03-28,12216.4004
2947,2008-03-27,12302.4600
2948,2008-03-26,12422.8604
2949,2008-03-25,12532.5996
2950,2008-03-24,12548.6396
2951,2008-03-20,12361.3203
2952,2008-03-19,12099.6602
2953,2008-03-18,12392.6602
2954,2008-03-17,11972.2500
2955,2008-03-14,11951.0898
2956,2008-03-13,12145.7402
2957,2008-03-12,12110.2402
2958,2008-03-11,12156.8096
2959,2008-03-10,11740.1504
2960,2008-03-07,11893.6904
2961,2008-03-06,12040.3896
2962,2008-03-05,12254.9902
2963,2008-03-04,12213.7998
2964,2008-03-03,12258.9004
2965,2008-02-29,12266.3896
2966,2008-02-28,12582.1797
2967,2008-02-27,12694.2803
2968,2008-02-26,12684.9199
2969,2008-02-25,12570.2197
2970,2008-02-22,12381.0195
2971,2008-02-21,12284.2998
2972,2008-02-20,12427.2598
2973,2008-02-19,12337.2197
2974,2008-02-15,12348.2100
2975,2008-02-14,12376.9805
2976,2008-02-13,12552.2402
2977,2008-02-12,12373.4102
2978,2008-02-11,12240.0098
2979,2008-02-08,12182.1299
2980,2008-02-07,12247.0000
2981,2008-02-06,12200.0996
2982,2008-02-05,12265.1299
2983,2008-02-04,12635.1602
2984,2008-02-01,12743.1904
2985,2008-01-31,12650.3604
2986,2008-01-30,12442.8301
2987,2008-01-29,12480.2998
2988,2008-01-28,12383.8896
2989,2008-01-25,12207.1699
2990,2008-01-24,12378.6104
2991,2008-01-23,12270.1699
2992,2008-01-22,11971.1904
2993,2008-01-18,12099.2998
2994,2008-01-17,12159.2100
2995,2008-01-16,12466.1602
2996,2008-01-15,12501.1104
2997,2008-01-14,12778.1504
2998,2008-01-11,12606.2998
2999,2008-01-10,12853.0898
3000,2008-01-09,12735.3096
3001,2008-01-08,12589.0703
3002,2008-01-07,12827.4902
3003,2008-01-04,12800.1797
3004,2008-01-03,13056.7197
3005,2008-01-02,13043.9600
3006,2007-12-31,13264.8203
3007,2007-12-28,13365.8701
3008,2007-12-27,13359.6104
3009,2007-12-26,13551.6904
3010,2007-12-24,13550.0400
3011,2007-12-21,13450.6504
3012,2007-12-20,13245.6396
3013,2007-12-19,13207.2695
3014,2007-12-18,13232.4697
3015,2007-12-17,13167.2002
3016,2007-12-14,13339.8496
3017,2007-12-13,13517.9600
3018,2007-12-12,13473.9004
3019,2007-12-11,13432.7695
3020,2007-12-10,13727.0303
3021,2007-12-07,13625.5801
3022,2007-12-06,13619.8896
3023,2007-12-05,13444.9600
3024,2007-12-04,13248.7305
3025,2007-12-03,13314.5703
3026,2007-11-30,13371.7197
3027,2007-11-29,13311.7305
3028,2007-11-28,13289.4502
3029,2007-11-27,12958.4404
3030,2007-11-26,12743.4404
3031,2007-11-23,12980.8799
3032,2007-11-21,12799.0400
3033,2007-11-20,13010.1396
3034,2007-11-19,12958.4404
3035,2007-11-16,13176.7900
3036,2007-11-15,13110.0498
3037,2007-11-14,13231.0098
3038,2007-11-13,13307.0898
3039,2007-11-12,12987.5498
3040,2007-11-09,13042.7402
3041,2007-11-08,13266.2900
3042,2007-11-07,13300.0195
3043,2007-11-06,13660.9404
3044,2007-11-05,13543.4004
3045,2007-11-02,13595.0996
3046,2007-11-01,13567.8701
3047,2007-10-31,13930.0098
3048,2007-10-30,13792.4697
3049,2007-10-29,13870.2598
3050,2007-10-26,13806.7002
3051,2007-10-25,13671.9199
3052,2007-10-24,13675.2500
3053,2007-10-23,13676.2305
3054,2007-10-22,13566.9697
3055,2007-10-19,13522.0195
3056,2007-10-18,13888.9600
3057,2007-10-17,13892.5400
3058,2007-10-16,13912.9404
3059,2007-10-15,13984.7998
3060,2007-10-12,14093.0801
3061,2007-10-11,14015.1201
3062,2007-10-10,14078.6904
3063,2007-10-09,14164.5303
3064,2007-10-08,14043.7305
3065,2007-10-05,14066.0098
3066,2007-10-04,13974.3096
3067,2007-10-03,13968.0498
3068,2007-10-02,14047.3096
3069,2007-10-01,14087.5498
3070,2007-09-28,13895.6299
3071,2007-09-27,13912.9404
3072,2007-09-26,13878.1504
3073,2007-09-25,13778.6504
3074,2007-09-24,13759.0596
3075,2007-09-21,13820.1904
3076,2007-09-20,13766.7002
3077,2007-09-19,13815.5596
3078,2007-09-18,13739.3896
3079,2007-09-17,13403.4199
3080,2007-09-14,13442.5195
3081,2007-09-13,13424.8799
3082,2007-09-12,13291.6504
3083,2007-09-11,13308.3896
3084,2007-09-10,13127.8496
3085,2007-09-07,13113.3799
3086,2007-09-06,13363.3496
3087,2007-09-05,13305.4697
3088,2007-09-04,13448.8604
3089,2007-08-31,13357.7402
3090,2007-08-30,13238.7305
3091,2007-08-29,13289.2900
3092,2007-08-28,13041.8496
3093,2007-08-27,13322.1299
3094,2007-08-24,13378.8701
3095,2007-08-23,13235.8799
3096,2007-08-22,13236.1299
3097,2007-08-21,13090.8604
3098,2007-08-20,13121.3496
3099,2007-08-17,13079.0801
3100,2007-08-16,12845.7803
3101,2007-08-15,12861.4697
3102,2007-08-14,13028.9199
3103,2007-08-13,13236.5303
3104,2007-08-10,13239.5400
3105,2007-08-09,13270.6797
3106,2007-08-08,13657.8604
3107,2007-08-07,13504.2998
3108,2007-08-06,13468.7803
3109,2007-08-03,13181.9102
3110,2007-08-02,13463.3301
3111,2007-08-01,13362.3701
3112,2007-07-31,13211.9902
3113,2007-07-30,13358.3096
3114,2007-07-27,13265.4697
3115,2007-07-26,13473.5703
3116,2007-07-25,13785.0703
3117,2007-07-24,13716.9502
3118,2007-07-23,13943.4199
3119,2007-07-20,13851.0801
3120,2007-07-19,14000.4102
3121,2007-07-18,13918.2197
3122,2007-07-17,13971.5498
3123,2007-07-16,13950.9805
3124,2007-07-13,13907.2500
3125,2007-07-12,13861.7305
3126,2007-07-11,13577.8701
3127,2007-07-10,13501.7002
3128,2007-07-09,13649.9697
3129,2007-07-06,13611.6797
3130,2007-07-05,13565.8398
3131,2007-07-03,13577.2998
3132,2007-07-02,13535.4297
3133,2007-06-29,13408.6201
3134,2007-06-28,13422.2803
3135,2007-06-27,13427.7305
3136,2007-06-26,13337.6602
3137,2007-06-25,13352.0498
3138,2007-06-22,13360.2598
3139,2007-06-21,13545.8398
3140,2007-06-20,13489.4199
3141,2007-06-19,13635.4199
3142,2007-06-18,13612.9805
3143,2007-06-15,13639.4805
3144,2007-06-14,13553.7305
3145,2007-06-13,13482.3496
3146,2007-06-12,13295.0098
3147,2007-06-11,13424.9600
3148,2007-06-08,13424.3896
3149,2007-06-07,13266.7305
3150,2007-06-06,13465.6699
3151,2007-06-05,13595.4600
3152,2007-06-04,13676.3203
3153,2007-06-01,13668.1104
3154,2007-05-31,13627.6396
3155,2007-05-30,13633.0801
3156,2007-05-29,13521.3398
3157,2007-05-25,13507.2803
3158,2007-05-24,13441.1299
3159,2007-05-23,13525.6504
3160,2007-05-22,13539.9502
3161,2007-05-21,13542.8799
3162,2007-05-18,13556.5303
3163,2007-05-17,13476.7197
3164,2007-05-16,13487.5303
3165,2007-05-15,13383.8398
3166,2007-05-14,13346.7803
3167,2007-05-11,13326.2197
3168,2007-05-10,13215.1299
3169,2007-05-09,13362.8701
3170,2007-05-08,13309.0703
3171,2007-05-07,13312.9697
3172,2007-05-04,13264.6201
3173,2007-05-03,13241.3799
3174,2007-05-02,13211.8799
3175,2007-05-01,13136.1396
3176,2007-04-30,13062.9102
3177,2007-04-27,13120.9404
3178,2007-04-26,13105.5000
3179,2007-04-25,13089.8896
3180,2007-04-24,12953.9404
3181,2007-04-23,12919.4004
3182,2007-04-20,12961.9805
3183,2007-04-19,12808.6299
3184,2007-04-18,12803.8398
3185,2007-04-17,12773.0400
3186,2007-04-16,12720.4600
3187,2007-04-13,12612.1299
3188,2007-04-12,12552.9600
3189,2007-04-11,12484.6201
3190,2007-04-10,12573.8496
3191,2007-04-09,12569.1396
3192,2007-04-05,12560.2002
3193,2007-04-04,12530.0498
3194,2007-04-03,12510.2998
3195,2007-04-02,12382.2998
3196,2007-03-30,12354.3496
3197,2007-03-29,12348.7500
3198,2007-03-28,12300.3604
3199,2007-03-27,12397.2900
3200,2007-03-26,12469.0703
3201,2007-03-23,12481.0098
3202,2007-03-22,12461.1396
3203,2007-03-21,12447.5195
3204,2007-03-20,12288.0996
3205,2007-03-19,12226.1699
3206,2007-03-16,12110.4102
3207,2007-03-15,12159.6797
3208,2007-03-14,12133.4004
3209,2007-03-13,12075.9600
3210,2007-03-12,12318.6201
3211,2007-03-09,12276.3203
3212,2007-03-08,12260.7002
3213,2007-03-07,12192.4502
3214,2007-03-06,12207.5898
3215,2007-03-05,12050.4102
3216,2007-03-02,12114.0996
3217,2007-03-01,12234.3398
3218,2007-02-28,12268.6299
3219,2007-02-27,12216.2402
3220,2007-02-26,12632.2598
3221,2007-02-23,12647.4805
3222,2007-02-22,12686.0195
3223,2007-02-21,12738.4102
3224,2007-02-20,12786.6396
3225,2007-02-16,12767.5703
3226,2007-02-15,12765.0098
3227,2007-02-14,12741.8604
3228,2007-02-13,12654.8496
3229,2007-02-12,12552.5498
3230,2007-02-09,12580.8301
3231,2007-02-08,12637.6299
3232,2007-02-07,12666.8701
3233,2007-02-06,12666.3096
3234,2007-02-05,12661.7402
3235,2007-02-02,12653.4902
3236,2007-02-01,12673.6797
3237,2007-01-31,12621.6904
3238,2007-01-30,12523.3096
3239,2007-01-29,12490.7803
3240,2007-01-26,12487.0195
3241,2007-01-25,12502.5596
3242,2007-01-24,12621.7695
3243,2007-01-23,12533.7998
3244,2007-01-22,12477.1602
3245,2007-01-19,12565.5303
3246,2007-01-18,12567.9297
3247,2007-01-17,12577.1504
3248,2007-01-16,12582.5898
3249,2007-01-12,12556.0801
3250,2007-01-11,12514.9805
3251,2007-01-10,12442.1602
3252,2007-01-09,12416.5996
3253,2007-01-08,12423.4902
3254,2007-01-05,12398.0098
3255,2007-01-04,12480.6904
3256,2007-01-03,12474.5195
3257,2006-12-29,12463.1504
3258,2006-12-28,12501.5195
3259,2006-12-27,12510.5703
3260,2006-12-26,12407.6299
3261,2006-12-22,12343.2197
3262,2006-12-21,12421.2500
3263,2006-12-20,12463.8701
3264,2006-12-19,12471.3203
3265,2006-12-18,12441.2695
3266,2006-12-15,12445.5195
3267,2006-12-14,12416.7598
3268,2006-12-13,12317.5000
3269,2006-12-12,12315.5801
3270,2006-12-11,12328.4805
3271,2006-12-08,12307.4902
3272,2006-12-07,12278.4102
3273,2006-12-06,12309.2500
3274,2006-12-05,12331.5996
3275,2006-12-04,12283.8496
3276,2006-12-01,12194.1299
3277,2006-11-30,12221.9297
3278,2006-11-29,12226.7305
3279,2006-11-28,12136.4502
3280,2006-11-27,12121.7100
3281,2006-11-24,12280.1699
3282,2006-11-22,12326.9502
3283,2006-11-21,12321.5898
3284,2006-11-20,12316.5400
3285,2006-11-17,12342.5596
3286,2006-11-16,12305.8203
3287,2006-11-15,12251.7100
3288,2006-11-14,12218.0098
3289,2006-11-13,12131.8799
3290,2006-11-10,12108.4297
3291,2006-11-09,12103.2998
3292,2006-11-08,12176.5400
3293,2006-11-07,12156.7695
3294,2006-11-06,12105.5498
3295,2006-11-03,11986.0400
3296,2006-11-02,12018.5400
3297,2006-11-01,12031.0195
3298,2006-10-31,12080.7305
3299,2006-10-30,12086.5000
3300,2006-10-27,12090.2598
3301,2006-10-26,12163.6602
3302,2006-10-25,12134.6797
3303,2006-10-24,12127.8799
3304,2006-10-23,12116.9102
3305,2006-10-20,12002.3701
3306,2006-10-19,12011.7305
3307,2006-10-18,11992.6797
3308,2006-10-17,11950.0195
3309,2006-10-16,11980.5996
3310,2006-10-13,11960.5098
3311,2006-10-12,11947.7002
3312,2006-10-11,11852.1299
3313,2006-10-10,11867.1699
3314,2006-10-09,11857.8096
3315,2006-10-06,11850.2100
3316,2006-10-05,11866.6904
3317,2006-10-04,11850.6104
3318,2006-10-03,11727.3398
3319,2006-10-02,11670.3496
3320,2006-09-29,11679.0703
3321,2006-09-28,11718.4502
3322,2006-09-27,11689.2402
3323,2006-09-26,11669.3896
3324,2006-09-25,11575.8096
3325,2006-09-22,11508.0996
3326,2006-09-21,11533.2305
3327,2006-09-20,11613.1904
3328,2006-09-19,11540.9102
3329,2006-09-18,11555.0000
3330,2006-09-15,11560.7695
3331,2006-09-14,11527.3896
3332,2006-09-13,11543.3203
3333,2006-09-12,11498.0898
3334,2006-09-11,11396.8398
3335,2006-09-08,11392.1104
3336,2006-09-07,11331.4404
3337,2006-09-06,11406.2002
3338,2006-09-05,11469.2803
3339,2006-09-01,11464.1504
3340,2006-08-31,11381.1504
3341,2006-08-30,11382.9102
3342,2006-08-29,11369.9404
3343,2006-08-28,11352.0098
3344,2006-08-25,11284.0498
3345,2006-08-24,11304.4600
3346,2006-08-23,11297.9004
3347,2006-08-22,11339.8398
3348,2006-08-21,11345.0498
3349,2006-08-18,11381.4697
3350,2006-08-17,11334.9600
3351,2006-08-16,11327.1201
3352,2006-08-15,11230.2598
3353,2006-08-14,11097.8701
3354,2006-08-11,11088.0303
3355,2006-08-10,11124.3701
3356,2006-08-09,11076.1797
3357,2006-08-08,11173.5898
3358,2006-08-07,11219.3799
3359,2006-08-04,11240.3496
3360,2006-08-03,11242.5898
3361,2006-08-02,11199.9297
3362,2006-08-01,11125.7305
3363,2006-07-31,11185.6797
3364,2006-07-28,11219.7002
3365,2006-07-27,11100.4297
3366,2006-07-26,11102.5098
3367,2006-07-25,11103.7100
3368,2006-07-24,11051.0498
3369,2006-07-21,10868.3799
3370,2006-07-20,10928.0996
3371,2006-07-19,11011.4199
3372,2006-07-18,10799.2305
3373,2006-07-17,10747.3604
3374,2006-07-14,10739.3496
3375,2006-07-13,10846.2900
3376,2006-07-12,11013.1797
3377,2006-07-11,11134.7695
3378,2006-07-10,11103.5498
3379,2006-07-07,11090.6699
3380,2006-07-06,11225.2998
3381,2006-07-05,11151.8203
3382,2006-07-03,11228.0195
3383,2006-06-30,11150.2197
3384,2006-06-29,11190.7998
3385,2006-06-28,10973.5596
3386,2006-06-27,10924.7402
3387,2006-06-26,11045.2803
3388,2006-06-23,10989.0898
3389,2006-06-22,11019.1104
3390,2006-06-21,11079.4600
3391,2006-06-20,10974.8398
3392,2006-06-19,10942.1104
3393,2006-06-16,11014.5498
3394,2006-06-15,11015.1904
3395,2006-06-14,10816.9199
3396,2006-06-13,10706.1396
3397,2006-06-12,10792.5801
3398,2006-06-09,10891.9199
3399,2006-06-08,10938.8203
3400,2006-06-07,10930.9004
3401,2006-06-06,11002.1396
3402,2006-06-05,11048.7197
3403,2006-06-02,11247.8701
3404,2006-06-01,11260.2803
3405,2006-05-31,11168.3096
3406,2006-05-30,11094.4297
3407,2006-05-26,11278.6104
3408,2006-05-25,11211.0498
3409,2006-05-24,11117.3203
3410,2006-05-23,11098.3496
3411,2006-05-22,11125.3301
3412,2006-05-19,11144.0596
3413,2006-05-18,11128.2900
3414,2006-05-17,11205.6104
3415,2006-05-16,11419.8896
3416,2006-05-15,11428.7695
3417,2006-05-12,11380.9902
3418,2006-05-11,11500.7305
3419,2006-05-10,11642.6504
3420,2006-05-09,11639.7695
3421,2006-05-08,11584.5400
3422,2006-05-05,11577.7402
3423,2006-05-04,11438.8604
3424,2006-05-03,11400.2803
3425,2006-05-02,11416.4502
3426,2006-05-01,11343.2900
3427,2006-04-28,11367.1396
3428,2006-04-27,11382.5098
3429,2006-04-26,11354.4902
3430,2006-04-25,11283.2500
3431,2006-04-24,11336.3203
3432,2006-04-21,11347.4502
3433,2006-04-20,11342.8896
3434,2006-04-19,11278.7695
3435,2006-04-18,11268.7695
3436,2006-04-17,11073.7803
3437,2006-04-13,11137.6504
3438,2006-04-12,11129.9697
3439,2006-04-11,11089.6299
3440,2006-04-10,11141.3301
3441,2006-04-07,11120.0400
3442,2006-04-06,11216.5000
3443,2006-04-05,11239.5498
3444,2006-04-04,11203.8496
3445,2006-04-03,11144.9404
3446,2006-03-31,11109.3203
3447,2006-03-30,11150.7002
3448,2006-03-29,11215.7002
3449,2006-03-28,11154.5400
3450,2006-03-27,11250.1104
3451,2006-03-24,11279.9697
3452,2006-03-23,11270.2900
3453,2006-03-22,11317.4297
3454,2006-03-21,11235.4697
3455,2006-03-20,11274.5303
3456,2006-03-17,11279.6504
3457,2006-03-16,11253.2402
3458,2006-03-15,11209.7695
3459,2006-03-14,11151.3398
3460,2006-03-13,11076.0195
3461,2006-03-10,11076.3398
3462,2006-03-09,10972.2803
3463,2006-03-08,11005.7402
3464,2006-03-07,10980.6904
3465,2006-03-06,10958.5898
3466,2006-03-03,11021.5898
3467,2006-03-02,11025.5098
3468,2006-03-01,11053.5303
3469,2006-02-28,10993.4102
3470,2006-02-27,11097.5498
3471,2006-02-24,11061.8496
3472,2006-02-23,11069.2197
3473,2006-02-22,11137.1699
3474,2006-02-21,11069.0596
3475,2006-02-17,11115.3203
3476,2006-02-16,11120.6797
3477,2006-02-15,11058.9697
3478,2006-02-14,11028.3896
3479,2006-02-13,10892.3203
3480,2006-02-10,10919.0498
3481,2006-02-09,10883.3496
3482,2006-02-08,10858.6201
3483,2006-02-07,10749.7598
3484,2006-02-06,10798.2695
3485,2006-02-03,10793.6201
3486,2006-02-02,10851.9805
3487,2006-02-01,10953.9502
3488,2006-01-31,10864.8604
3489,2006-01-30,10899.9199
3490,2006-01-27,10907.2100
3491,2006-01-26,10809.4697
3492,2006-01-25,10709.7402
3493,2006-01-24,10712.2197
3494,2006-01-23,10688.7695
3495,2006-01-20,10667.3896
3496,2006-01-19,10880.7100
3497,2006-01-18,10854.8604
3498,2006-01-17,10896.3203
3499,2006-01-13,10959.8701
3500,2006-01-12,10962.3604
3501,2006-01-11,11043.4404
3502,2006-01-10,11011.5801
3503,2006-01-09,11011.9004
3504,2006-01-06,10959.3096
3505,2006-01-05,10882.1504
3506,2006-01-04,10880.1504
3507,2006-01-03,10847.4102
3508,2005-12-30,10717.5000
3509,2005-12-29,10784.8203
3510,2005-12-28,10796.2598
3511,2005-12-27,10777.7695
3512,2005-12-23,10883.2695
3513,2005-12-22,10889.4404
3514,2005-12-21,10833.7305
3515,2005-12-20,10805.5498
3516,2005-12-19,10836.5303
3517,2005-12-16,10875.5898
3518,2005-12-15,10881.6699
3519,2005-12-14,10883.5098
3520,2005-12-13,10823.7197
3521,2005-12-12,10767.7695
3522,2005-12-09,10778.5801
3523,2005-12-08,10755.1201
3524,2005-12-07,10810.9102
3525,2005-12-06,10856.8604
3526,2005-12-05,10835.0098
3527,2005-12-02,10877.5098
3528,2005-12-01,10912.5703
3529,2005-11-30,10805.8701
3530,2005-11-29,10888.1602
3531,2005-11-28,10890.7197
3532,2005-11-25,10931.6201
3533,2005-11-23,10916.0898
3534,2005-11-22,10871.4297
3535,2005-11-21,10820.2803
3536,2005-11-18,10766.3301
3537,2005-11-17,10720.2197
3538,2005-11-16,10674.7598
3539,2005-11-15,10686.4404
3540,2005-11-14,10697.1699
3541,2005-11-11,10686.0400
3542,2005-11-10,10640.0996
3543,2005-11-09,10546.2100
3544,2005-11-08,10539.7197
3545,2005-11-07,10586.2305
3546,2005-11-04,10530.7598
3547,2005-11-03,10522.5898
3548,2005-11-02,10472.7305
3549,2005-11-01,10406.7695
3550,2005-10-31,10440.0703
3551,2005-10-28,10402.7695
3552,2005-10-27,10229.9502
3553,2005-10-26,10344.9805
3554,2005-10-25,10377.8701
3555,2005-10-24,10385.0000
3556,2005-10-21,10215.2197
3557,2005-10-20,10281.0996
3558,2005-10-19,10414.1299
3559,2005-10-18,10285.2598
3560,2005-10-17,10348.0996
3561,2005-10-14,10287.3398
3562,2005-10-13,10216.5898
3563,2005-10-12,10216.9102
3564,2005-10-11,10253.1699
3565,2005-10-10,10238.7598
3566,2005-10-07,10292.3096
3567,2005-10-06,10287.0996
3568,2005-10-05,10317.3604
3569,2005-10-04,10441.1104
3570,2005-10-03,10535.4805
3571,2005-09-30,10568.7002
3572,2005-09-29,10552.7803
3573,2005-09-28,10473.0898
3574,2005-09-27,10456.2100
3575,2005-09-26,10443.6299
3576,2005-09-23,10419.5898
3577,2005-09-22,10422.0498
3578,2005-09-21,10378.0303
3579,2005-09-20,10481.5195
3580,2005-09-19,10557.6299
3581,2005-09-16,10641.9404
3582,2005-09-15,10558.7500
3583,2005-09-14,10544.9004
3584,2005-09-13,10597.4404
3585,2005-09-12,10682.9404
3586,2005-09-09,10678.5596
3587,2005-09-08,10595.9297
3588,2005-09-07,10633.5000
3589,2005-09-06,10589.2402
3590,2005-09-02,10447.3701
3591,2005-09-01,10459.6299
3592,2005-08-31,10481.5996
3593,2005-08-30,10412.8203
3594,2005-08-29,10463.0498
3595,2005-08-26,10397.2900
3596,2005-08-25,10450.6299
3597,2005-08-24,10434.8701
3598,2005-08-23,10519.5801
3599,2005-08-22,10569.8896
3600,2005-08-19,10559.2305
3601,2005-08-18,10554.9297
3602,2005-08-17,10550.7100
3603,2005-08-16,10513.4502
3604,2005-08-15,10634.3799
3605,2005-08-12,10600.3096
3606,2005-08-11,10685.8896
3607,2005-08-10,10594.4102
3608,2005-08-09,10615.6699
3609,2005-08-08,10536.9297
3610,2005-08-05,10558.0303
3611,2005-08-04,10610.0996
3612,2005-08-03,10697.5898
3613,2005-08-02,10683.7402
3614,2005-08-01,10623.1504
3615,2005-07-29,10640.9102
3616,2005-07-28,10705.5498
3617,2005-07-27,10637.0898
3618,2005-07-26,10579.7695
3619,2005-07-25,10596.4805
3620,2005-07-22,10651.1797
3621,2005-07-21,10627.7695
3622,2005-07-20,10689.1504
3623,2005-07-19,10646.5596
3624,2005-07-18,10574.9902
3625,2005-07-15,10640.8301
3626,2005-07-14,10628.8896
3627,2005-07-13,10557.3896
3628,2005-07-12,10513.8896
3629,2005-07-11,10519.7197
3630,2005-07-08,10449.1396
3631,2005-07-07,10302.2900
3632,2005-07-06,10270.6797
3633,2005-07-05,10371.7998
3634,2005-07-01,10303.4404
3635,2005-06-30,10274.9697
3636,2005-06-29,10374.4805
3637,2005-06-28,10405.6299
3638,2005-06-27,10290.7803
3639,2005-06-24,10297.8398
3640,2005-06-23,10421.4404
3641,2005-06-22,10587.9297
3642,2005-06-21,10599.6699
3643,2005-06-20,10609.1104
3644,2005-06-17,10623.0703
3645,2005-06-16,10578.6504
3646,2005-06-15,10566.3701
3647,2005-06-14,10547.5703
3648,2005-06-13,10522.5596
3649,2005-06-10,10512.6299
3650,2005-06-09,10503.0195
3651,2005-06-08,10476.8604
3652,2005-06-07,10483.0703
3653,2005-06-06,10467.0303
3654,2005-06-03,10460.9697
3655,2005-06-02,10553.4902
3656,2005-06-01,10549.8701
3657,2005-05-31,10467.4805
3658,2005-05-27,10542.5498
3659,2005-05-26,10537.5996
3660,2005-05-25,10457.7998
3661,2005-05-24,10503.6797
3662,2005-05-23,10523.5596
3663,2005-05-20,10471.9102
3664,2005-05-19,10493.1904
3665,2005-05-18,10464.4502
3666,2005-05-17,10331.8799
3667,2005-05-16,10252.2900
3668,2005-05-13,10140.1201
3669,2005-05-12,10189.4805
3670,2005-05-11,10300.2500
3671,2005-05-10,10281.1104
3672,2005-05-09,10384.3398
3673,2005-05-06,10345.4004
3674,2005-05-05,10340.3799
3675,2005-05-04,10384.6396
3676,2005-05-03,10256.9502
3677,2005-05-02,10251.7002
3678,2005-04-29,10192.5098
3679,2005-04-28,10070.3701
3680,2005-04-27,10198.7998
3681,2005-04-26,10151.1299
3682,2005-04-25,10242.4697
3683,2005-04-22,10157.7100
3684,2005-04-21,10218.5996
3685,2005-04-20,10012.3604
3686,2005-04-19,10127.4102
3687,2005-04-18,10071.2500
3688,2005-04-15,10087.5098
3689,2005-04-14,10278.7500
3690,2005-04-13,10403.9297
3691,2005-04-12,10507.9697
3692,2005-04-11,10448.5596
3693,2005-04-08,10461.3398
3694,2005-04-07,10546.3203
3695,2005-04-06,10486.0195
3696,2005-04-05,10458.4600
3697,2005-04-04,10421.1396
3698,2005-04-01,10404.2998
3699,2005-03-31,10503.7598
3700,2005-03-30,10540.9297
3701,2005-03-29,10405.7002
3702,2005-03-28,10485.6504
3703,2005-03-24,10442.8701
3704,2005-03-23,10456.0195
3705,2005-03-22,10470.5098
3706,2005-03-21,10565.3896
3707,2005-03-18,10629.6699
3708,2005-03-17,10626.3496
3709,2005-03-16,10633.0703
